,Rating,Company Name,Job Title,Salary,Salaries Reported,Location,Employment Status,Job Roles,Salary_USD
10363,4.5,Bridge Soft Solutions,Junior Java Developer,432000,1,Hyderabad,Full Time,Java,5203
10364,1.4,Phoenix Knowledge Managment,Junior Java Developer,500000,1,Hyderabad,Full Time,Java,6022
10365,4.2,Achala Solutions,Junior Java Developer,400000,1,Hyderabad,Full Time,Java,4817
10366,3.9,DBS Bank,Junior Java Developer,1200000,1,Hyderabad,Full Time,Java,14452
10367,4.0,DONE by NONE,Junior Java Developer,500000,1,Hyderabad,Full Time,Java,6022
10368,4.3,AGS Infotech limited,Junior Java Developer,400000,1,Hyderabad,Full Time,Java,4817
10369,3.9,Oracle,Junior Java Developer,700000,1,Hyderabad,Full Time,Java,8430
10370,3.8,Jay Ganesh,Junior Java Developer,200000,1,Hyderabad,Full Time,Java,2409
10371,4.0,Intellect Design Arena,Junior Java Developer,300000,1,Hyderabad,Full Time,Java,3613
10372,2.0,PVC Facility Management,Junior Java Developer,168000,1,Hyderabad,Full Time,Java,2023
10373,3.6,Sonae,Junior Java Developer,192000,1,Hyderabad,Full Time,Java,2312
10374,3.3,iAppSys,Junior Java Developer,200000,1,Hyderabad,Full Time,Java,2409
10375,3.9,Rvr Mall,Junior Java Developer,228000,1,Hyderabad,Full Time,Java,2746
10376,4.0,ADP,Junior Java Developer,500000,1,Hyderabad,Full Time,Java,6022
10377,3.9,Tech6060,Junior Java Developer,400000,1,Hyderabad,Full Time,Java,4817
10378,3.8,Raju Tech,Junior Java Developer,200000,1,Hyderabad,Full Time,Java,2409
10379,4.0,ThoughtWave Technologies,Junior Java Developer,200000,1,Hyderabad,Full Time,Java,2409
10380,4.7,Swathi Engineering,Junior Java Developer,500000,1,Hyderabad,Full Time,Java,6022
10381,3.3,Inspira,Junior Java Developer,200000,1,Hyderabad,Full Time,Java,2409
10382,4.0,Shankar Packagings,Junior Java Developer,500000,1,Hyderabad,Full Time,Java,6022
10383,3.8,Wipro Technologies,Junior Java Developer,400000,1,Hyderabad,Full Time,Java,4817
10384,3.7,The Rehancement Group,Junior Java Developer,408000,1,Hyderabad,Full Time,Java,4914
10385,3.9,Arafura Traffic Control,Junior Java Developer,240000,1,Hyderabad,Full Time,Java,2890
10386,3.8,Velocity Technology Solutions,Junior Java Developer,240000,1,Hyderabad,Full Time,Java,2890
10387,3.4,MacTec,Junior Java Developer,200000,1,Hyderabad,Full Time,Java,2409
10388,3.6,HCL,Junior Java Developer,400000,1,Hyderabad,Full Time,Java,4817
10389,3.7,Extended Stay America,Junior Java Developer,396000,1,Hyderabad,Full Time,Java,4769
10390,3.6,Infosys BPM,Junior Java Developer,144000,1,Hyderabad,Full Time,Java,1734
10391,4.2,Hexamap Solutions,Junior Java Developer,300000,1,Hyderabad,Full Time,Java,3613
10392,4.1,Atidiv,Junior Java Developer,200000,1,Hyderabad,Full Time,Java,2409
10393,3.5,Letsgettin,Junior Java Developer,300000,1,Hyderabad,Full Time,Java,3613
10394,3.9,whatever why you want,Junior Java Developer,400000,1,Hyderabad,Full Time,Java,4817
10395,3.4,Java R&D,Junior Java Developer,360000,1,Hyderabad,Full Time,Java,4336
10396,2.9,Zion Infosystem,Junior Java Developer,300000,1,Hyderabad,Full Time,Java,3613
10397,3.7,Orsac,Junior Java Developer,228000,1,Hyderabad,Full Time,Java,2746
10398,4.0,(no)name,Junior Java Developer - Intern,200000,1,Hyderabad,Intern,Java,2409
10399,3.8,Srinu Engineering Industries,Junior Java Developer,400000,1,Hyderabad,Full Time,Java,4817
10400,4.0,Bhavana Technologies,Junior Java Developer,600000,1,Hyderabad,Full Time,Java,7226
10401,2.0,Raaga,Junior Java Developer,180000,1,Hyderabad,Full Time,Java,2168
10402,4.1,Anonymous LA,Junior Java Developer,300000,1,Hyderabad,Full Time,Java,3613
10403,3.2,Centum Learning,Junior Java Developer,588000,1,Hyderabad,Full Time,Java,7081
10404,4.6,Fission Labs,Junior Java Developer,300000,1,Hyderabad,Full Time,Java,3613
10405,4.4,Inplenion International,Junior Java Developer,600000,1,Hyderabad,Full Time,Java,7226
10406,4.1,First Student,Junior Java Developer,264000,1,Hyderabad,Full Time,Java,3179
10407,4.2,Beboin Info,Junior Java Developer,200000,1,Hyderabad,Full Time,Java,2409
10408,4.0,TechSophy,Junior Java Developer,500000,1,Hyderabad,Full Time,Java,6022
10409,3.8,CMS Computers Limited (INDIA),Junior Java Developer,1100000,1,Hyderabad,Full Time,Java,13248
10410,3.7,BYJU'S,Junior Java Developer,400000,1,Hyderabad,Full Time,Java,4817
10411,4.6,HelloSign,Junior Java Developer,200000,1,Hyderabad,Full Time,Java,2409
10412,4.2,Pavan,Junior Java Developer,300000,1,Hyderabad,Full Time,Java,3613
10413,5.0,Astrologer Ram Baba,Junior Java Developer,300000,1,Hyderabad,Full Time,Java,3613
10414,4.5,"Work From Home, Feel The Freedom",Junior Java Developer,200000,1,Hyderabad,Full Time,Java,2409
10415,3.8,Ahex Technologies,Junior Java Developer,144000,1,Hyderabad,Full Time,Java,1734
10416,4.6,ZetAgile,Junior Java Developer,200000,1,Hyderabad,Full Time,Java,2409
10417,3.8,Manoj Ved & Company,Junior Java Developer,400000,1,Hyderabad,Full Time,Java,4817
10418,3.5,Innovative Technology Solutions,Junior Java Developer,300000,1,Hyderabad,Full Time,Java,3613
10419,3.8,MahaOnline,Junior Java Developer Contractor,132000,1,Hyderabad,Contractor,Java,1590
10420,3.4,Axxera,Junior Java Developer,192000,1,Hyderabad,Full Time,Java,2312
10421,3.6,Signant Health,Junior Java Developer,300000,1,Hyderabad,Full Time,Java,3613
10422,4.6,Sri Tech Solutions,Junior Java Developer,800000,1,Hyderabad,Full Time,Java,9635
10423,4.5,Tvisha Technologies,Junior Java Developer - Intern,300000,1,Hyderabad,Intern,Java,3613
10424,4.1,Other,Junior Java Developer,300000,1,Hyderabad,Full Time,Java,3613
10425,2.9,Gameshastra,Junior Java Developer,200000,1,Hyderabad,Full Time,Java,2409
10426,4.0,Saint-Gobain,Junior Java Developer,200000,1,Hyderabad,Full Time,Java,2409
10427,3.7,Kumaran Systems,Junior Java Developer,200000,1,Hyderabad,Full Time,Java,2409
10428,3.0,Shivam Medisoft Services,Junior Java Developer,132000,1,Hyderabad,Full Time,Java,1590
10429,4.3,Freshworks,Junior Java Developer,1000000,1,Hyderabad,Full Time,Java,12043
10430,3.9,ABC,Junior Java Developer - Intern,100000,1,Hyderabad,Intern,Java,1204
10431,3.7,Sequential Technology International,Junior Java Developer,200000,1,Hyderabad,Full Time,Java,2409
10432,4.5,AbhiBus Services,Junior Java Developer,264000,1,Hyderabad,Full Time,Java,3179
10433,4.4,Insol Applications,Junior Java Developer,252000,1,Hyderabad,Full Time,Java,3035
10434,4.1,Fresher,Junior Java Developer - Intern,288000,1,Hyderabad,Intern,Java,3468
10435,3.4,KFintech,Junior Java Developer,300000,1,Hyderabad,Full Time,Java,3613
10436,3.9,Workruit,Junior Java Developer,300000,1,Hyderabad,Full Time,Java,3613
10437,3.9,Tata Consultancy Services,Junior Java Developer - Contractor,500000,1,Hyderabad,Contractor,Java,6022
10438,3.9,Ramesh & Co.,Junior Java Developer,500000,1,Hyderabad,Full Time,Java,6022
10439,3.6,SoCtronics,Junior Java Developer,1000000,1,Hyderabad,Full Time,Java,12043
10440,3.8,Anonymous Content,Junior Java Developer,600000,1,Hyderabad,Full Time,Java,7226
10441,3.6,GOPI,Junior Java Developer,576000,1,Hyderabad,Full Time,Java,6937
10442,3.8,Jyothi Engineering College,Junior Java Developer,324000,1,Hyderabad,Full Time,Java,3902
10443,3.7,Magnaquest,Junior Java Developer,400000,1,Hyderabad,Full Time,Java,4817
10444,3.5,HEMA,Junior Java Developer,300000,1,Hyderabad,Full Time,Java,3613
10445,3.7,Optum,Junior Java Developer,600000,1,Hyderabad,Full Time,Java,7226
10446,4.0,Ivy,Junior Java Developer,600000,1,Hyderabad,Full Time,Java,7226
10447,4.1,DS Software Solutions,Junior Java Developer - Contractor,200000,1,Hyderabad,Contractor,Java,2409
10448,4.1,Grepthor Software Solutions,Junior Java Developer,264000,1,Hyderabad,Full Time,Java,3179
10449,4.3,Fancy Fresher,Junior Java Developer,200000,1,Hyderabad,Full Time,Java,2409
10450,4.1,Nacre Software Services,Junior Java Developer,372000,1,Hyderabad,Full Time,Java,4480
10451,3.9,EWRTY,Junior Java Developer,252000,1,Hyderabad,Full Time,Java,3035
10452,3.8,ARTECH,Junior Java Developer - Contractor,600000,1,Hyderabad,Contractor,Java,7226
10453,4.5,iProPal,Junior Java Developer,300000,1,Hyderabad,Full Time,Java,3613
10454,3.9,Sonic Librarian,Junior Java Developer,276000,1,Hyderabad,Full Time,Java,3324
10455,3.5,Krest Technologies,Junior Java Developer,576000,1,Hyderabad,Full Time,Java,6937
10456,3.4,YWCA,Junior Java Developer,156000,1,Hyderabad,Full Time,Java,1879
10457,3.8,Amazon,Junior Java Developer,456000,1,Hyderabad,Full Time,Java,5492
10458,3.3,Dhanush InfoTech,Junior Java Developer,144000,1,Hyderabad,Full Time,Java,1734
10459,4.0,BTech,Junior Java Developer,300000,1,Hyderabad,Full Time,Java,3613
10460,3.8,Harsha,Junior Java Developer,300000,1,Hyderabad,Full Time,Java,3613
10461,4.1,Jigsaw Academy,Junior Java Developer,300000,1,Hyderabad,Full Time,Java,3613
10462,3.7,Alcoholics Anonymous,Junior Java Developer,600000,1,Hyderabad,Full Time,Java,7226
10463,4.0,we-do-IT,Junior Java Developer,600000,1,Hyderabad,Full Time,Java,7226
10464,4.0,Senpais,Junior Java Developer,400000,1,Hyderabad,Full Time,Java,4817
10465,3.9,BennSys Solutions,Junior Java Developer,300000,1,Hyderabad,Full Time,Java,3613
10466,4.3,Suraj,Junior Java Developer,400000,1,Hyderabad,Full Time,Java,4817
10467,4.5,ESmob Technologies,Junior Java Developer,624000,1,Hyderabad,Full Time,Java,7515
10468,3.8,Cognizant Technology Solutions,Junior Java Developer - Intern,132000,1,Hyderabad,Intern,Java,1590
10469,3.7,SeefTech,Junior Java Developer,200000,1,Hyderabad,Full Time,Java,2409
10470,3.4,GGS Information Services,Junior Java Developer,120000,1,Hyderabad,Full Time,Java,1445
10471,4.2,Sri Ramakrishna Engineering College,Junior Java Developer,400000,1,Hyderabad,Full Time,Java,4817
10472,3.9,Kaushalam,Junior Java Developer,100000,1,Hyderabad,Full Time,Java,1204
10473,4.1,Naveen Engineering,Junior Java Developer,636000,1,Hyderabad,Full Time,Java,7659
10474,4.1,Solugenix Corporation,Junior Java Developer,180000,1,Hyderabad,Full Time,Java,2168
10475,3.7,Realtor.com,Junior Java Developer,400000,1,Hyderabad,Full Time,Java,4817
10476,3.9,Kalash Technosoft,Junior Java Developer - Intern,1116000,1,Hyderabad,Intern,Java,13440
10477,4.5,Moonstone Infotech,Junior Java Developer,756000,1,Hyderabad,Full Time,Java,9105
10478,4.3,TechNest Solutions,Junior Java Developer - Contractor,400000,1,Hyderabad,Contractor,Java,4817
10479,3.8,Cognizant Technology Solutions,Junior Java Developer,500000,1,Hyderabad,Full Time,Java,6022
10480,4.0,Shabnam Collection,Junior Java Developer,144000,1,Hyderabad,Full Time,Java,1734
10481,4.0,Krishna Consultants,Junior Java Developer,228000,1,Hyderabad,Full Time,Java,2746
10482,3.9,Naresh Kumar & Co.,Junior Java Developer,400000,1,Hyderabad,Full Time,Java,4817
10483,4.7,GHSL Technologies,Junior Java Developer,100000,1,Hyderabad,Full Time,Java,1204
10484,4.0,Mindtree,Junior Java Developer,400000,1,Hyderabad,Full Time,Java,4817
10485,3.7,Great Logics,Junior Java Developer,264000,1,Hyderabad,Full Time,Java,3179
10486,3.8,TechMojo Solutions,Junior Java Developer,700000,1,Hyderabad,Full Time,Java,8430
10487,4.4,Sun Icon Systems,Junior Java Developer,400000,1,Hyderabad,Full Time,Java,4817
10488,3.2,Zwayam,Junior Java Developer,348000,1,Hyderabad,Full Time,Java,4191
10489,3.7,"CSAA Insurance Group, a AAA Insurer",Junior Java Developer,300000,1,Hyderabad,Full Time,Java,3613
10490,4.4,Prof. Rama Reddy College of Engineering Technology,Junior Java Developer,400000,1,Hyderabad,Full Time,Java,4817
10491,3.6,IIHT,Junior Java Developer,500000,1,Hyderabad,Full Time,Java,6022
10492,4.1,VINAYA KUMAR,Junior Java Developer,400000,1,Hyderabad,Full Time,Java,4817
10493,3.9,Gvnk technology,Junior Java Developer,216000,1,Hyderabad,Full Time,Java,2601
10494,3.6,EF Education First,Junior Java Developer,400000,1,Hyderabad,Full Time,Java,4817
10495,3.2,RK Info Systems,Junior Java Developer,100000,1,Hyderabad,Full Time,Java,1204
10496,3.7,Lokesh Machines,Junior Java Developer,600000,1,Hyderabad,Full Time,Java,7226
10497,5.0,Techwell IT & Business Consultant,Junior Java Developer,300000,1,Hyderabad,Full Time,Java,3613
10498,3.9,Harish,Junior Java Developer,288000,1,Hyderabad,Full Time,Java,3468
10499,4.1,TekysLab,Junior Java Developer,216000,1,Hyderabad,Full Time,Java,2601
10500,4.3,Meta,Junior Java Developer,2900000,1,Hyderabad,Full Time,Java,34925
10501,4.1,Veritis,Junior Java Developer,300000,1,Hyderabad,Full Time,Java,3613
10502,3.2,Experis India,Junior Java Developer Contractor,204000,1,Hyderabad,Contractor,Java,2457
10503,3.8,"JPI (Java Production, Inc.)",Junior Java Developer,800000,1,Hyderabad,Full Time,Java,9635
10504,3.5,Sankhya Infotech,Junior Java Developer,300000,1,Hyderabad,Full Time,Java,3613
10505,3.9,Pavansai nadella,Junior Java Developer,500000,1,Hyderabad,Full Time,Java,6022
10506,3.8,Collabera,Junior Java Developer - Contractor,300000,1,Hyderabad,Contractor,Java,3613
10507,4.3,Vani Medical Solutions,Junior Java Developer,180000,1,Hyderabad,Full Time,Java,2168
10508,4.2,Evoke Technologies,Full Stack Java Developer,300000,1,Hyderabad,Full Time,Java,3613
10509,3.9,Center for Good Governance,Full Stack Java Developer,300000,1,Hyderabad,Full Time,Java,3613
10510,4.0,Zenith Technology Solutions (MI),Full Stack Java Developer,1500000,1,Hyderabad,Full Time,Java,18065
10511,4.2,Ness Digital Engineering,Full Stack Java Developer,7700000,1,Hyderabad,Full Time,Java,92733
10512,3.9,17544,Full Stack Java Developer,1900000,1,Hyderabad,Full Time,Java,22882
10513,3.8,Wipro,Full Stack Java Developer,300000,1,Hyderabad,Full Time,Java,3613
10514,3.4,American Hole ‘n One,Full Stack Java Developer,700000,1,Hyderabad,Full Time,Java,8430
10515,3.7,Navionics,Full Stack Java Developer,1000000,1,Hyderabad,Full Time,Java,12043
10516,4.3,Fresher,Full Stack Java Developer,300000,1,Hyderabad,Full Time,Java,3613
10517,4.2,Im a fresher stop asking me,Full Stack Java Developer,456000,1,Hyderabad,Full Time,Java,5492
10518,3.5,DXC Technology,Full Stack Java Developer,1200000,1,Hyderabad,Full Time,Java,14452
10519,3.9,PVL Global IT Services,Full Stack Java Developer,700000,1,Hyderabad,Full Time,Java,8430
10520,3.5,CBC Group,Full Stack Java Developer Contractor,124608,1,Hyderabad,Contractor,Java,1501
10521,3.9,Tata Consultancy Services,Full Stack Java Developer,500000,1,Hyderabad,Full Time,Java,6022
10522,3.6,Wells Fargo,Full Stack Java Developer,4600000,1,Hyderabad,Full Time,Java,55399
10523,3.8,KG Information Systems,Full Stack Java Developer,1100000,1,Hyderabad,Full Time,Java,13248
10524,3.2,Optival Health Solutions,Full Stack Java Developer,800000,1,Hyderabad,Full Time,Java,9635
10525,3.9,DBS Bank,Full Stack Java Developer,700000,1,Hyderabad,Full Time,Java,8430
10526,4.2,Lady Jane's Haircuts,Full Stack Java Developer,408000,1,Hyderabad,Full Time,Java,4914
10527,4.2,DLV SoftWare,Full Stack Java Developer,500000,1,Hyderabad,Full Time,Java,6022
10528,4.2,delaPlex,Full Stack Java Developer,1200000,1,Hyderabad,Full Time,Java,14452
10529,4.5,Ingrain Systems,Full Stack Java Developer,468000,1,Hyderabad,Full Time,Java,5636
10530,3.7,Next Education India,Full Stack Java Developer,400000,1,Hyderabad,Full Time,Java,4817
10531,4.0,Fresherworld.com,Full Stack Java Developer,1200000,1,Hyderabad,Full Time,Java,14452
10532,3.8,Cognizant Technology Solutions,Full Stack Java Developer - Intern,132000,1,Hyderabad,Intern,Java,1590
10533,4.2,JAVA,Full Stack Java Developer,300000,1,Hyderabad,Full Time,Java,3613
10534,4.7,MicroSpark Software Solutions,Java/J2EE Developer,588000,1,Hyderabad,Full Time,Java,7081
10535,3.0,Solix Technologies,Java/J2EE Developer,180000,1,Hyderabad,Full Time,Java,2168
10536,3.8,CGI,Java/J2EE Developer,400000,1,Hyderabad,Full Time,Java,4817
10537,4.2,Syscon ERM Services,Java/J2EE Developer,216000,1,Hyderabad,Full Time,Java,2601
10538,3.9,Suresh Sirigiri,Java/J2EE Developer,156000,1,Hyderabad,Full Time,Java,1879
10539,3.8,Vingspan Scitech consultancy,Java/J2EE Developer,400000,1,Hyderabad,Full Time,Java,4817
10540,3.8,Cognizant Technology Solutions,Java/J2EE Developer,432000,1,Hyderabad,Full Time,Java,5203
10541,4.6,Kapardhi Soft Tech,Java/J2EE Developer,300000,1,Hyderabad,Full Time,Java,3613
10542,3.3,Infosys,Java/J2EE Developer,100000,1,Hyderabad,Full Time,Java,1204
10543,3.7,UnitedHealth Group,Java/J2EE Developer,300000,1,Hyderabad,Full Time,Java,3613
10544,3.3,Analogics Tech,Java/J2EE Developer,500000,1,Hyderabad,Full Time,Java,6022
10545,3.6,Tech Mahindra,Java/J2EE Developer,400000,1,Hyderabad,Full Time,Java,4817
10546,3.5,SB Technology Services,Java/J2EE Developer,456000,1,Hyderabad,Full Time,Java,5492
10547,4.2,null (India),Java/J2EE Developer,180000,1,Hyderabad,Full Time,Java,2168
10548,3.9,Nibedita,Senior Java/J2EE Developer,600000,1,Hyderabad,Full Time,Java,7226
10549,3.3,Infosys,Senior Java/J2EE Developer,500000,1,Hyderabad,Full Time,Java,6022
10550,3.9,Tata Consultancy Services,Senior Java/J2EE Developer,660000,1,Hyderabad,Full Time,Java,7949
10551,2.8,Retail Sols,Senior Java/J2EE Developer,156000,1,Hyderabad,Full Time,Java,1879
10552,3.7,HCL Technologies,Senior Java/J2EE Developer,600000,1,Hyderabad,Full Time,Java,7226
10553,4.3,Object Technology Solutions India,Senior Java/J2EE Developer,576000,1,Hyderabad,Full Time,Java,6937
10554,4.0,ADP,Senior Java/J2EE Developer,1300000,1,Hyderabad,Full Time,Java,15656
10555,4.0,J.P. Morgan,Senior Java/J2EE Developer,1600000,1,Hyderabad,Full Time,Java,19269
10556,3.8,CallidusCloud,Senior Java/J2EE Developer,1188000,1,Hyderabad,Full Time,Java,14307
10557,3.6,Wells Fargo,Senior Java/J2EE Developer,3100000,1,Hyderabad,Full Time,Java,37334
10558,3.7,OpenText,Senior Java/J2EE Developer,1100000,1,Hyderabad,Full Time,Java,13248
10559,4.2,Anblicks,Senior Java/J2EE Developer,504000,1,Hyderabad,Full Time,Java,6070
10560,3.7,Virtusa,Java Full Stack Developer - Intern,72000,1,Hyderabad,Intern,Java,867
10561,3.3,Infosys,Java Full Stack Developer,400000,1,Hyderabad,Full Time,Java,4817
10562,3.5,Atos-Syntel,Java Full Stack Developer,300000,1,Hyderabad,Full Time,Java,3613
10563,3.7,Virtusa,Java Full Stack Developer,800000,1,Hyderabad,Full Time,Java,9635
10564,4.0,SRR IT Solutions,Java Full Stack Developer,400000,1,Hyderabad,Full Time,Java,4817
10565,3.8,CGI,Java Full Stack Developer,1000000,1,Hyderabad,Full Time,Java,12043
10566,3.9,Tata Consultancy Services,Java Full Stack Developer,600000,1,Hyderabad,Full Time,Java,7226
10567,3.9,ExterNetworks,Java Full Stack Developer,936000,1,Hyderabad,Full Time,Java,11272
10568,3.8,Wipro,Java Full Stack Developer,600000,1,Hyderabad,Full Time,Java,7226
10569,4.3,Coding Ninjas,Java Full Stack Developer,300000,1,Hyderabad,Full Time,Java,3613
10570,4.5,Techmologics,Java Full Stack Developer,300000,1,Hyderabad,Full Time,Java,3613
10571,4.0,TCS,Java Full Stack Developer,400000,1,Hyderabad,Full Time,Java,4817
10572,3.8,NTT DATA,Java Full Stack Developer,1000000,1,Hyderabad,Full Time,Java,12043
10573,3.7,HCL Technologies,Java Full Stack Developer,888000,1,Hyderabad,Full Time,Java,10694
10574,4.1,Indus Net Technologies,Java Full Stack Developer,400000,1,Hyderabad,Full Time,Java,4817
10575,3.8,Capgemini,Java Full Stack Developer,500000,1,Hyderabad,Full Time,Java,6022
10576,4.3,Spoors Technology Solutions India,Java Full Stack Developer,500000,1,Hyderabad,Full Time,Java,6022
10577,4.0,Byndr,Java Full Stack Developer,564000,1,Hyderabad,Full Time,Java,6792
10578,3.9,Samhitha Agrotech Solutions,Java Full Stack Developer,144000,1,Hyderabad,Full Time,Java,1734
